index,NOS Title,One_suite,supersuite,hierarchical
cogesa4.2.pdf,contribute to the validation and optimization of new or modified explosives processes and equipment,explosive substances and articles,engineering,36
cogesa4.4.pdf,prepare the explosives process area and equipment,explosive substances and articles,engineering,36
cogesa4.5.pdf,move materials within the explosives process,explosive substances and articles,engineering,36
cogesa4.6.pdf,prepare explosives process materials,explosive substances and articles,engineering,36
cogesa4.7 .pdf,supervise the preparation of the explosives processing operation,explosive substances and articles,engineering,36
cogesa4.8.pdf,monitor and control explosives processing,explosive substances and articles,engineering,36
cogesa4.9.pdf,supervise explosives processing,explosive substances and articles,engineering,36
cogesa5.1.pdf,plan the maintenance programme for explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa5.10.pdf,assess the feasibility of an explosive substance or article repair,explosive substances and articles,engineering,8
cogesa5.16.pdf,audit the effectiveness of configuration activities for explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa5.2 .pdf,manage the maintenance programme for explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa5.3.pdf,manage the maintenance plan for explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa6.1.pdf,identify the requirement and specification for explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa6.2 .pdf,define the procurement strategy for explosive substances and/or articles,explosive substances and articles,engineering,9
cogesa6.3.pdf,contribute to the identification of the requirement and specification for explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa6.4.pdf,identify potential suppliers of explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa6.5.pdf,provide explosives-related technical input to assist in identifying potential suppliers and/or articles,explosive substances and articles,engineering,8
cogesa6.6.pdf,negotiate and award contracts for explosives substances and/or articles,explosive substances and articles,engineering,8
cogesa6.7.pdf,place orders for the supply of explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa6.8.pdf,manage the contract for the supply of explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa6.9 .pdf,ensure compliance with contract terms for the supply of explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa7.1 .pdf,move explosive substances and/or articles manually,explosive substances and articles,engineering,8
cogesa7.13.pdf,manage stock levels and stock inventories of explosive substances and/or articles,explosive substances and articles,engineering,7
cogesa7.14.pdf,audit stock levels and stock inventories for explosive substances and/or articles,explosive substances and articles,engineering,7
cogesa7.15.pdf,carry out stock checks of explosive substances and/or articles,explosive substances and articles,engineering,7
cogesa7.16.pdf,maintain stock control systems for explosive substances and/or articles,explosive substances and articles,engineering,7
cogesa7.17.pdf,operate specialized plant and machinery to performance requirements for explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa7.18.pdf,"lift, transfer and position explosive substances and/or articles loads",explosive substances and articles,engineering,8
cogesa7.2.pdf,supervise the placing of explosive substances and/or articles into storage,explosive substances and articles,engineering,8
cogesa7.3.pdf,put explosive substances and/or articles into storage,explosive substances and articles,engineering,8
cogesa7.4.pdf,supervise the receiving of explosive substances and/or articles into storage,explosive substances and articles,engineering,8
cogesa7.7.pdf,select and prepare explosive substances and/or articles for despatch,explosive substances and articles,engineering,7
cogesa7.8.pdf,despatch explosive substances and/or articles,explosive substances and articles,engineering,8
cogesa7.9.pdf,"supervise the selection, preparation and despatch of explosive substances and/or articles",explosive substances and articles,engineering,7
cogesa8.10.pdf,maintain awareness of driving conditions,explosive substances and articles,engineering,21
cogesa8.11.pdf,operate the vehicle systems,explosive substances and articles,engineering,21
cogesa8.13.pdf,drive the vehicle in restricted spaces,explosive substances and articles,engineering,21
cogesa8.14.pdf,couple and uncouple the vehicle,explosive substances and articles,engineering,21
cogesa8.14b.pdf,couple and uncouple the train,explosive substances and articles,engineering,12
cogesa8.15.pdf,escort the explosive substances and articles load,explosive substances and articles,engineering,8
cogesa8.4 .pdf,load the vehicle with explosive substances and articles,explosive substances and articles,engineering,21
cogesa8.6 .pdf,unload explosive substances and articles from the vehicle,explosive substances and articles,engineering,21
cogesa8.8.pdf,complete pre-driving preparations ,explosive substances and articles,engineering,21
cogesa8.9.pdf,"maintain the safety and the security of the load, self and property",explosive substances and articles,engineering,21
cogesa9.1.pdf,define explosives facilities requirement,explosive substances and articles,engineering,8
cogesa9.2.pdf,ensure explosives facilities are fit for purpose,explosive substances and articles,engineering,8
cogesa9.3.pdf,conduct safety checks on explosives facilities,explosive substances and articles,engineering,8
cogesa9.4.pdf,develop and implement the explosives facility decommissioning plan,explosive substances and articles,engineering,8
cogesa9.5.pdf,conduct decommissioning tasks on explosives facility,explosive substances and articles,engineering,8
cogpoly1.pdf,prepare materials for processing according to instructions,polymer processing and related operations,engineering,36
cogpoly11.pdf,prepare to start up a machine-based production process,polymer processing and related operations,engineering,36
cogpoly12.pdf,start up and maintain a machine-based production process,polymer processing and related operations,engineering,36
cogpoly13.pdf,shutdown a machine-based production process,polymer processing and related operations,engineering,36
cogpoly14.pdf,select and prepare used products for processing,polymer processing and related operations,engineering,36
cogpoly15.pdf,prepare to produce products by hand-based operations,polymer processing and related operations,engineering,36
cogpoly17.pdf,finish products,polymer processing and related operations,engineering,36
cogpoly24.pdf,assess data and produce reports,polymer processing and related operations,engineering,14
cogpoly27.pdf,carry out routine servicing procedures on polymer process plant and equipment,polymer processing and related operations,engineering,61
cogpoly29.pdf,configure and set processing systems to meet production requirements,polymer processing and related operations,engineering,36
cogpoly30.pdf,optimise standard operations which are under process control,polymer processing and related operations,engineering,36
cogpoly32.pdf,carry out complex manual operations,polymer processing and related operations,engineering,36
cogpoly34.pdf,carry out complex sampling operations,polymer processing and related operations,engineering,36
cogpoly35.pdf,carry out testing operations,polymer processing and related operations,engineering,36
cogpoly36.pdf,provide technical support,polymer processing and related operations,engineering,36
cogpoly38.pdf,plan polymer process activities,polymer processing and related operations,engineering,36
cogpoly42.pdf,contribute to the handover of production activities,polymer processing and related operations,engineering,32
cogpoly5.pdf,contribute to a machine-based processing operation,polymer processing and related operations,engineering,36
cogpoly6.pdf,carry out a hand-based processing operation,polymer processing and related operations,engineering,36
cogpoly7.pdf,finish production components,polymer processing and related operations,engineering,36
cogpoly8.pdf,pack and store production components,polymer processing and related operations,engineering,36
cogpoly9.pdf,"accept, verify and store materials required for process operations",polymer processing and related operations,engineering,36
cogppro1.pdf,unit 1: prepare materials for processing according to instructions within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro10.pdf,unit 10: supply materials required for process operations within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro12.pdf,unit 12: start up and maintain a machine-based production process within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro13.pdf,unit 13: shutdown a machine-based production process within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro15.pdf,unit 15: prepare to produce products by hand-based operations within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro16.pdf,unit 16: produce products using hand-based operations within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro17.pdf,unit 17: finish products within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro18.pdf,unit 18: inspect products within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro19.pdf,unit 19: prepare to configure processing equipment within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro20.pdf,unit 20: configure processing equipment within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro22.pdf,unit 22: carry out simple sampling operations within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro23.pdf,unit 23: carry out simple testing operations within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro25.pdf,unit 25: contribute to the improvement of routine working practices within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro28.pdf,unit 28: pick polymer stock and make up orders within polymer processing and related operations,polymer processing and related operations,engineering,7
cogppro29.pdf,unit 29: configure and set processing systems to meet production requirements within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro31.pdf,unit 31: evaluate and modify processing parameters to meet process operations within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro32.pdf,unit 32: carry out complex manual operations within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro34.pdf,unit 34: carry out complex sampling operations within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro35.pdf,unit 35: carry out testing operations within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro36.pdf,unit 36: provide technical support within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro38.pdf,unit 38: plan polymer process activities within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro4.pdf,unit 4: prepare for a processing operation within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro47.pdf,unit 47: rectify process problems within polymer processing and related operations,polymer processing and related operations,engineering,36
cogppro5.pdf,unit 5: contribute to a machine-based processing,polymer processing and related operations,engineering,36
cogppro6.pdf,unit 6: carry out a hand-based processing,polymer processing and related operations,engineering,36
cogppro7.pdf,unit 7: finish production components within,polymer processing and related operations,engineering,36
cogppro8.pdf,unit 8: pack and store production components,polymer processing and related operations,engineering,36
cogppro9.pdf,"unit 9: accept, verify and store materials required",polymer processing and related operations,engineering,36
contribute-to-the-maintenance-of-plant-and-equipment-in-food-and-drink-operations-impem107.pdf,contribute to the maintenance of plant and equipment in food and drink operations,engineering maintenance in food manufacture,engineering,61
coscpo03.pdf,contribute to preparations for engineering surveying operations,engineering surveying operations,engineering,48
cosvr785.pdf,install metal decking and edge trims,metal decking and stud welding occupations,engineering,73
cosvr786.pdf,install studs by stud welding,metal decking and stud welding occupations,engineering,73
determine-and-manage-control-and-protection-resources-for-utilities-network-construction--eusmunc5.pdf,determine and manage control and protection resources for utilities network construction ,multi utility network construction,engineering,52
elevate-and-track-camera-dollies-sksg13.pdf,elevate and track camera dollies,grips and crane technicians,engineering,24
eusdsg3.3.pdf,install gas water heating and wet central heating ,down stream gas,engineering,54
eusdsg3.5.pdf,install gas pipework up to 35mm ,down stream gas,engineering,54
eusence12.pdf,configure electricity networks to asset owner's requirements,electricity network control engineer,engineering,50
eusgnc005.pdf,install equipment for safe working on construction sites during gas network construction,gas network construction,engineering,52
eusgnc009.pdf,operate powered tools and equipment and small mobile plant for site operations on gas network construction,gas network construction,engineering,51
eusgnc010.pdf,join materials by electrofusion processes for site operations in gas network construction,gas network construction,engineering,33
eusgnc012.pdf,install engineering components and assets in gas network construction,gas network construction,engineering,50
eusgnc013.pdf,conduct specified testing of gas network engineering components and assets in gas network construction,gas network construction,engineering,50
eusgnc017.pdf,plan engineering activities for gas network construction,gas network construction,engineering,52
eussam10.pdf,install and commission communication systems for smart meters,gas network construction,engineering,55
excavate-and-maintain-holes-and-trenches-for-utilities-network-construction-eusmunc7.pdf,excavate and maintain holes and trenches for utilities network construction,multi utility network construction,engineering,28
impem0151s.pdf,maintain compressed air systems and equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,60
impem109s.pdf,comply with statutory regulations and organisational safety requirements in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem110k.pdf,understand how to comply with statutory regulations and organisational safety requirements in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem111s.pdf,use engineering drawings and documents in maintenance activities in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem112k.pdf,understand how to use engineering drawings and documents in maintenance activities in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem113s.pdf,work in engineering food and drink operations ,engineering maintenance in food manufacture,engineering,60
impem114k.pdf,understand how to work in engineering food and drink operations,engineering maintenance in food manufacture,engineering,60
impem115s.pdf,hand over and confirm completion of maintenance activities within food and drink operations,engineering maintenance in food manufacture,engineering,61
impem116k.pdf,understand how to hand over and confirm completion of maintenance activities within food and drink operations,engineering maintenance in food manufacture,engineering,61
impem119s.pdf,maintain mechanical equipment within an engineered system used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem120k.pdf,understand how to maintain mechanical equipment within an engineered system used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem121s.pdf,maintain fluid power equipment within an engineered system used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem122k.pdf,understand how to maintain fluid power equipment within an engineered system used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem123s.pdf,maintain process controller equipment within an engineered system used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem124k.pdf,understand how to maintain process controller equipment within an engineered system used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem125s.pdf,carry out preventative planned maintenance on engineered systems within food and drink operations,engineering maintenance in food manufacture,engineering,61
impem126k.pdf,understand how to carry out preventative planned maintenance on engineered systems within food and drink operations,engineering maintenance in food manufacture,engineering,61
impem127s.pdf,carry out condition monitoring of plant and equipment used within food and drink operations,engineering maintenance in food manufacture,engineering,61
impem128k.pdf,understand how to carry out condition monitoring of plant and equipment used within food and drink operations,engineering maintenance in food manufacture,engineering,61
impem129s.pdf,assist in the installation of equipment to produce an engineered system in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem131s.pdf,apply total productive maintenance (tpm) in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem132k.pdf,understand how to apply total productive maintenance (tpm) in food and drink operations ,engineering maintenance in food manufacture,engineering,61
impem133s.pdf,read and extract information from service drawings and specifications for food and drink operations,engineering maintenance in food manufacture,engineering,60
impem134k.pdf,understand how to read and extract information from service drawings and specifications for food and drink operations ,engineering maintenance in food manufacture,engineering,60
impem139s.pdf,maintain waste/foul water distribution systems and equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem141s.pdf,maintain workplace environmental control systems used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem142k.pdf,understand how to maintain workplace environmental control systems used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem143s.pdf,maintain emergency power generation equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem144k.pdf,understand how to maintain emergency power generation equipment used in food and drink operations ,engineering maintenance in food manufacture,engineering,61
impem149s.pdf,maintain gas distribution systems and equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem150k.pdf,understand how to maintain gas distribution systems and equipment used in food and drink operations  ,engineering maintenance in food manufacture,engineering,61
impem153s.pdf,maintain instrumentation and control systems used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem154k.pdf,understand how to maintain instrumentation and control systems used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem155s.pdf,maintain industrial refrigeration equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem156k.pdf,understand how to maintain industrial refrigeration equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem157s.pdf,carry out preventative planned maintenance on services systems and equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem159s.pdf,assist in the installation of engineering services equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,65
impem162k.pdf,understand how to carry out fault diagnosis on instrumentation and control equipment and circuits used in food and drink operations ,engineering maintenance in food manufacture,engineering,61
impem163s.pdf,carry out preventative planned maintenance on instrumentation and control equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem165s.pdf,repair/overhaul instrumentation and control equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem166k.pdf,understand how to repair/overhaul instrumentation and control equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem167s.pdf,test and calibrate instrumentation and control equipment and circuits used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem168k.pdf,understand how to test and calibrate instrumentation and control equipment and circuits used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem169s.pdf,assist in the installation of instrumentation and control equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,61
impem170k.pdf,understand how to assist in the installation of instrumentation and control equipment used in food and drink operations ,engineering maintenance in food manufacture,engineering,61
lanleo1.pdf,work safely in the land-based engineering work area,land based engineering operations,engineering,45
lanleo12.pdf,service and repair clutches and other transmission controlling devices on land-based equipment,land based engineering operations,engineering,45
lanleo13.pdf,service and repair mechanical transmission assemblies on land-based equipment,land based engineering operations,engineering,45
lanleo17.pdf,service and repair land-based cutting and mowing equipment,land based engineering operations,engineering,45
lanleo18.pdf,service and repair land-based harvesting and processing equipment,land based engineering operations,engineering,45
lanleo19.pdf,"service and repair land-based soil preparation, cultivation and plant establishment equipment",land based engineering operations,engineering,45
lanleo2.pdf,implement organisational procedures in land-based engineering,land based engineering operations,engineering,45
lanleo20.pdf,"service and repair land-based transport, handling and storage equipment",land based engineering operations,engineering,45
lanleo22.pdf,service and repair electrical systems on land-based equipment,land based engineering operations,engineering,45
lanleo23.pdf,service and repair electronic control and monitoring systems on land-based equipment,land based engineering operations,engineering,45
lanleo24.pdf,service and repair hydraulic systems on land-based equipment,land based engineering operations,engineering,45
lanleo27.pdf,handle refrigerants,land based engineering operations,engineering,45
lanleo29.pdf,carry out the handover and installation of land-based equipment,land based engineering operations,engineering,45
lanleo3.pdf,deliver customer care in land-based engineering,land based engineering operations,engineering,45
lanleo32.pdf,service and repair land-based treatment application equipment,land based engineering operations,engineering,45
lanleo5.pdf,apply core land-based engineering principles: tools and equipment,land based engineering operations,engineering,45
lanleo6.pdf,"apply core land-based engineering principles: material preparation, shaping and assembling",land based engineering operations,engineering,45
lanleo8.pdf,apply core land-based engineering principles: servicing and maintenance,land based engineering operations,engineering,45
lanleo9.pdf,apply core land-based engineering principles: thermal joining processes,land based engineering operations,engineering,45
lay-basic-flat-track-sksg4.pdf,lay basic flat track,grips and crane technicians,engineering,22
lay-complex-track-sksg5.pdf,lay complex track,grips and crane technicians,engineering,22
maintain-plant-and-equipment-in-food-and-drink-operations-impem105.pdf,maintain plant and equipment in food and drink operations,engineering maintenance in food manufacture,engineering,61
manage-commissioning-and-handover-of-plant-and-equipment-in-food-manufacture-impem101.pdf,manage commissioning and handover of plant and equipment in food manufacture,engineering maintenance in food manufacture,engineering,31
monitor-and-maintain-treatment-processing-plant-and-equipment-at-optimum-performance-eustpc01.pdf,monitor and maintain treatment processing plant and equipment at optimum performance,treatment processing and control in the water industry,engineering,61
operate-powered-tools--equipment-and-small-mobile-plant-for-utilities-network-construction-eusmunc9.pdf,"operate powered tools, equipment and small mobile plant for utilities network construction",multi utility network construction,engineering,51
organise-maintenance-of-treatment-processing-plant-and-equipment--eustpc04 .pdf,organise maintenance of treatment processing plant and equipment ,treatment processing and control in the water industry,engineering,61
plan-utility-network-construction-operations-eusmunc1.pdf,plan utility network construction operations,multi utility network construction,engineering,52
pplbacem01.pdf,contribute to safe working practices in bus/coach engineering and maintenance,bus and coach engineering and maintenance,engineering,47
