index,NOS Title,One_suite,supersuite,hierarchical
pplreep10  assist in preparing resources for electrification and plant engineering activities.pdf,assist in preparing resources for electrification and plant engineering activities,rail engineering,engineering,5
pplreep11  allocate and monitor resources for electrification and plant engineering activities.pdf,allocate and monitor resources for electrification and plant engineering activities,rail engineering,engineering,6
pplreep13  carry out technical assessment of electrification and plant.pdf,carry out technical assessment of electrification and plant,rail engineering,engineering,6
pplreep15  isolate and earth contact systems to meet defined isolation requirements in the rail engineering industry.pdf,isolate and earth contact systems to meet defined isolation requirements in the rail engineering industry,rail engineering,engineering,6
pplres01  establish information for signal engineering maintenance and or faultfinding.pdf,establish information for signal engineering maintenance and/or fault finding,rail engineering,engineering,8
pplres04  plan signal maintenance testing activities.pdf,plan signal maintenance testing activities,rail engineering,engineering,8
pplres08  assist in the installation of signalling equipment.pdf,assist in the installation of signalling equipment,rail engineering,engineering,7
pplres09  carry out installation of signalling assets.pdf,carry out installation of signalling assets,rail engineering,engineering,8
pplres10  assist in planned maintenance of signalling equipment.pdf,assist in planned maintenance of signalling equipment,rail engineering,engineering,7
pplres11  carry out planned maintenance of signalling assets.pdf,carry out planned maintenance of signalling assets,rail engineering,engineering,8
pplres12  adjust signalling components and equipment to meet operational requirements.pdf,adjust signalling components and equipment to meet operational requirements,rail engineering,engineering,8
pplres14  carry out removal of components from signalling assets.pdf,carry out removal of components from signalling assets,rail engineering,engineering,8
pplres16  carry out the replacement of components from signalling assets.pdf,carry out replacement of components from signalling assets,rail engineering,engineering,8
pplres17  assist in establishing compliance with specifications for signalling equipment.pdf,assist with establishing compliance with specifications for signalling equipment,rail engineering,engineering,8
pplres18  establish compliance with specifications for signalling assets.pdf,establish compliance with specifications for signalling assets,rail engineering,engineering,8
pplres22  diagnose faults in signalling assets.pdf,diagnose faults in signalling assets,rail engineering,engineering,8
pplret01  establish information for telecoms engineering maintenance and or faultfinding.pdf,establish information for telecoms engineering maintenance and/or fault finding,rail engineering,engineering,8
pplret04  plan telecoms maintenance testing activities.pdf,plan telecoms maintenance testing activities,rail engineering,engineering,8
pplret08  assist in the installation of telecoms equipment.pdf,assist in the installation of telecoms equipment,rail engineering,engineering,7
pplret09  carry out installation of telecoms assets.pdf,carry out installation of telecoms assets,rail engineering,engineering,8
pplret10  assist in planned maintenance of telecoms equipment.pdf,assist in planned maintenance of telecoms equipment,rail engineering,engineering,7
pplret12  adjust telecoms components and equipment to meet operational requirements.pdf,adjust telecoms components and equipment to meet operational requirements,rail engineering,engineering,8
pplret14  carry out removal of components from telecoms assets.pdf,carry out removal of components from telecoms assets,rail engineering,engineering,8
pplret16  carry out replacement of  components from telecoms assets.pdf,carry out replacement of components from telecoms assets,rail engineering,engineering,8
pplret17  assist with tests and checks of telecoms equipment.pdf,assist with tests and checks of telecoms equipment,rail engineering,engineering,7
pplret20  conduct specified testing of telecoms systems.pdf,conduct specified testing of telecoms systems,rail engineering,engineering,8
pplret21  diagnose faults in telecoms assets.pdf,diagnose faults in telecoms assets,rail engineering,engineering,8
semae3004.pdf,reinstating the work area on completion of activities,aeronautical engineering suite 3,engineering,14
semae3005.pdf,marking out composite and/or metallic aircraft components,aeronautical engineering suite 3,engineering,14
semae3008.pdf,installing aircraft mechanical fasteners into composite and/or metallic components,aeronautical engineering suite 3,engineering,14
semae3010.pdf,producing composite and/or metallic aircraft sub-assemblies,aeronautical engineering suite 3,engineering,14
semae3011.pdf,producing composite and/or metallic aircraft major assemblies,aeronautical engineering suite 3,engineering,14
semae3013.pdf,repairing airframes and structures,aeronautical engineering suite 3,engineering,14
semae3026.pdf,producing aircraft composite assemblies,aeronautical engineering suite 3,engineering,14
semae3093.pdf,applying finishes to aircraft composite mouldings,aeronautical engineering suite 3,engineering,14
semae3121.pdf,undertaking scheduled maintenance of aircraft avionics equipment/systems,aeronautical engineering suite 3,engineering,14
semae3141.pdf,"carrying out fault diagnosis on aircraft airframe, mechanical components and systems",aeronautical engineering suite 3,engineering,14
semae3142.pdf,undertaking scheduled maintenance of aircraft airframe and mechanical equipment,aeronautical engineering suite 3,engineering,14
semae3145.pdf,removing and replacing components of aircraft fuel and lubrication systems,aeronautical engineering suite 3,engineering,14
semae3153.pdf,carrying out tests on aircraft engines and systems,aeronautical engineering suite 3,engineering,14
semae3154.pdf,carrying out tests on aircraft control systems,aeronautical engineering suite 3,engineering,14
semae3161.pdf,carrying out test bed runs on aircraft engines (uninstalled),aeronautical engineering suite 3,engineering,14
semae3186.pdf,producing aeronautical engineering drawings/models using 3d computer aided techniques,aeronautical engineering suite 3,engineering,14
semae3188.pdf,monitoring aeronautical engineering activities,aeronautical engineering suite 3,engineering,14
semae3189.pdf,planning aeronautical engineering activities,aeronautical engineering suite 3,engineering,14
semae3190.pdf,producing technical details for aeronautical engineering activities,aeronautical engineering suite 3,engineering,14
semae3191.pdf,obtaining resources for aeronautical engineering activities,aeronautical engineering suite 3,engineering,14
semae3192.pdf,implementing aeronautical engineering activities,aeronautical engineering suite 3,engineering,14
semae3195.pdf,providing technical guidance on aeronautical engineering activities,aeronautical engineering suite 3,engineering,14
semae3207.pdf,repairing aircraft composite mouldings,aeronautical engineering suite 3,engineering,14
semae3212.pdf,dismantling aircraft gas turbine engines to module/unit level,aeronautical engineering suite 3,engineering,14
semae3213.pdf,rebuilding aircraft gas turbine engine assemblies after overhaul,aeronautical engineering suite 3,engineering,14
semae3233.pdf,using curing and consolidation equipment for aircraft composite mouldings,aeronautical engineering suite 3,engineering,14
semae3234.pdf,installing aircraft composite mouldings,aeronautical engineering suite 3,engineering,14
semae3301.pdf,lifting and trestling/shoring aircraft for maintenance/repair operations,aeronautical engineering suite 3,engineering,14
semae3302.pdf,levelling and weighing aircraft,aeronautical engineering suite 3,engineering,14
semae3303.pdf,"towing, marshalling and parking aircraft",aeronautical engineering suite 3,engineering,14
semae3304.pdf,carrying out flight servicing and routine maintenance of aircraft,aeronautical engineering suite 3,engineering,14
semae3311.pdf,maintaining flight control systems on aircraft,aeronautical engineering suite 3,engineering,14
semaut3011.pdf,preparing vehicle body surfaces for finishing,automotive engineering suite 3,engineering,13
semaut3012.pdf,spraying vehicle body surfaces,automotive engineering suite 3,engineering,13
semaut3015.pdf,diagnosing and rectifying faults in vehicle electrical and electronic systems,automotive engineering suite 3,engineering,13
semaut3049.pdf,repairing and refurbishing commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,13
semaut3050.pdf,fitting ancillary units to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,13
semaut3051.pdf,fitting internal and external trim and fitments to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,13
semaut3052.pdf,fitting pipework systems to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,13
semaut3054.pdf,modifying commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,13
semem408.pdf,create engineering designs,engineering and manufacture suite 4,engineering,10
semem413.pdf,obtaining resources for the implementation of engineering activities,engineering and manufacture suite 4,engineering,10
semem414.pdf,implement engineering processes,engineering and manufacture suite 4,engineering,10
semem415.pdf,monitor and evaluate engineering processes,engineering and manufacture suite 4,engineering,10
semem416.pdf,evaluate engineering risk assessments,engineering and manufacture suite 4,engineering,10
semem417.pdf,specify risk reduction methods and procedures,engineering and manufacture suite 4,engineering,10
semem418.pdf,implement quality assurance methods and procedures,engineering and manufacture suite 4,engineering,10
semem419.pdf,improve the quality of engineering products or processes,engineering and manufacture suite 4,engineering,10
semem421.pdf,identify and define areas of engineering research,engineering and manufacture suite 4,engineering,10
semem427.pdf,"transfer control of engineering products, processes or facilities",engineering and manufacture suite 4,engineering,10
semem428.pdf,"propose decommissioning of engineering equipment, processes or facilities",engineering and manufacture suite 4,engineering,10
semem431.pdf,"commission engineering products, processes or facilities",engineering and manufacture suite 4,engineering,10
semem434.pdf,leading maintenance activities,engineering and manufacture suite 4,engineering,10
semem436.pdf,leading installation or commissioning activities,engineering and manufacture suite 4,engineering,10
semem437.pdf,leading welding and fabrication activities,engineering and manufacture suite 4,engineering,10
semem438.pdf,leading rail welding activities,engineering and manufacture suite 4,engineering,10
semem442.pdf,carrying out maintenance activities on electrical equipment,engineering and manufacture suite 4,engineering,20
semem443.pdf,carrying out maintenance activities on fluid power equipment,engineering and manufacture suite 4,engineering,20
semem444.pdf,carrying out maintenance activities on instrumentation and control equipment,engineering and manufacture suite 4,engineering,10
semem446.pdf,carrying out maintenance activities on electrical equipment within an engineered system,engineering and manufacture suite 4,engineering,10
semem447.pdf,carrying out maintenance activities on fluid power equipment within an engineered system,engineering and manufacture suite 4,engineering,10
semem448.pdf,carrying out maintenance activities on process controller equipment within an engineered system,engineering and manufacture suite 4,engineering,10
semets357.pdf,carrying out project management of engineering activities,engineering technical support suite 3 2009,engineering,9
semfwe217.pdf,joining materials by manual torch brazing and soldering,fabrication and welding suite 2,engineering,18
semfwe221.pdf,marking out components for fabrication,fabrication and welding suite 2,engineering,20
semfwe231.pdf,"slinging, lifting and moving materials and components",fabrication and welding suite 2,engineering,20
semfwe236.pdf,bending and forming plate using power operated machines,fabrication and welding suite 2,engineering,20
semfwe241.pdf,producing structural steel ancillary components,fabrication and welding suite 2,engineering,20
semfwe322.pdf,marking out components for metalwork,fabrication and welding engineering suite 3,engineering,18
semfwe327.pdf,developing and marking out templates for metalwork,fabrication and welding engineering suite 3,engineering,18
semfwe335.pdf,bending and forming plate using press brakes or bending machines,fabrication and welding engineering suite 3,engineering,18
semfwe341.pdf,producing structural steel ancillary components,fabrication and welding engineering suite 3,engineering,20
semfwe360.pdf,determining welding and related technical requirements to achieve objectives,fabrication and welding engineering suite 3,engineering,10
semfwe361.pdf,planning welding production resources and activities,fabrication and welding engineering suite 3,engineering,10
semfwe362.pdf,implementing welding production methods and procedures,fabrication and welding engineering suite 3,engineering,10
semfwe363.pdf,solving welding problems in production,fabrication and welding engineering suite 3,engineering,10
semfwe364.pdf,monitoring welding activities in production,fabrication and welding engineering suite 3,engineering,10
semfwe365.pdf,inspecting welded components or structures for visual quality and dimensional accuracy,fabrication and welding engineering suite 3,engineering,10
semme2116.pdf,cutting and shaping wooden components for yachts and boats using hand tools,marine engineering suite 2,engineering,20
semme2121.pdf,applying surface finishes to yacht and boat wooden assemblies,marine engineering suite 2,engineering,20
semme2122.pdf,"fitting seating, interior panels, soft furnishing and trim in yachts and boats",marine engineering suite 2,engineering,20
semme2123.pdf,carrying out repairs to yacht and boat wooden components and assemblies,marine engineering suite 2,engineering,20
semme2124.pdf,carrying out repairs to yacht and boat composite components,marine engineering suite 2,engineering,20
semme3005.pdf,installing marine power generation and distribution equipment and systems,marine engineering suite 3,engineering,17
semme3008.pdf,installing marine sensor equipment and systems,marine engineering suite 3,engineering,17
semme3009.pdf,installing marine computer equipment and systems,marine engineering suite 3,engineering,17
semme3010.pdf,installing marine weapons equipment and systems,marine engineering suite 3,engineering,17
semme3012.pdf,"installing marine lighting, alarm, detection and monitoring equipment and systems",marine engineering suite 3,engineering,17
semme3014.pdf,"setting to work, testing and trialling marine communication equipment and systems",marine engineering suite 3,engineering,17
semme3053.pdf,lining off for assembly and erection of marine steelwork and components,marine engineering suite 3,engineering,17
semme3054.pdf,cutting materials using hand and machine tools,marine engineering suite 3,engineering,17
semme3062.pdf,outfitting marine steelwork,marine engineering suite 3,engineering,17
semme3065.pdf,checking marine fabrications for quality and dimensional accuracy,marine engineering suite 3,engineering,17
semme3067.pdf,installing marine propulsion systems and equipment,marine engineering suite 3,engineering,17
semme3068.pdf,installing marine power transmission systems and equipment,marine engineering suite 3,engineering,17
semme3070.pdf,installing marine hydraulic systems and equipment,marine engineering suite 3,engineering,17
semme3073.pdf,installing marine mechanical control systems and equipment,marine engineering suite 3,engineering,17
semme3076.pdf,installing marine ancillary plant and equipment,marine engineering suite 3,engineering,17
semme3079.pdf,installing marine fire main systems and equipment,marine engineering suite 3,engineering,17
semme3105.pdf,maintaining marine fuel systems and equipment,marine engineering suite 3,engineering,17
semme3106.pdf,maintaining marine hydraulic systems and equipment,marine engineering suite 3,engineering,17
semme3108.pdf,maintaining marine auxiliary power units,marine engineering suite 3,engineering,17
semme3109.pdf,maintaining marine mechanical control equipment and systems,marine engineering suite 3,engineering,17
semme3110.pdf,"maintaining marine steering gear, control systems and equipment",marine engineering suite 3,engineering,17
semme3118.pdf,overhauling marine propulsion systems,marine engineering suite 3,engineering,17
semme3120.pdf,overhauling marine fuel systems and equipment,marine engineering suite 3,engineering,17
semme3134.pdf,marking out for the installation of marine wooden assemblies,marine engineering suite 3,engineering,17
semme3150.pdf,repairing marine composite components and assemblies,marine engineering suite 3,engineering,17
semme3156.pdf,installing marine sheet metal components and assemblies,marine engineering suite 3,engineering,17
semme3169.pdf,preparing mechanised arc welding equipment for production,marine engineering suite 3,engineering,17
semmme3023.pdf,machining components using grinding machines,mechanical manufacturing engineering suite 3 2008,engineering,16
sempeo102.pdf,working efficiently and effectively in engineering,performing engineering operations suite 1 2006,engineering,20
sempeo106.pdf,carrying out pipe fitting activities,performing engineering operations suite 1,engineering,19
sempeo107.pdf,using lathes for turning operations,performing engineering operations suite 1,engineering,19
sempeo108.pdf,using milling machines,performing engineering operations suite 1,engineering,19
sempeo110.pdf,carrying out routine servicing of mechanical equipment,performing engineering operations suite 1,engineering,19
sempeo113.pdf,cutting and shaping platework components,performing engineering operations suite 1,engineering,19
sempeo114.pdf,using oxy-fuel gas cutting equipment,performing engineering operations suite 1,engineering,19
sempeo120.pdf,wiring electrical equipment and circuits,performing engineering operations suite 1,engineering,19
sempeo123.pdf,assembling electronic circuits,performing engineering operations suite 1,engineering,19
sempeo125.pdf,making components from wood-based materials,performing engineering operations suite 1,engineering,19
sempeo126.pdf,assembling engineering woodwork components,performing engineering operations suite 1,engineering,19
sempeo204.pdf,producing mechanical engineering drawings using a cad system,performing engineering operations suite 2,engineering,20
sempeo207.pdf,forming and assembling pipework systems,performing engineering operations suite 2,engineering,20
sempeo208.pdf,carrying out aircraft detail fitting activities,performing engineering operations suite 2,engineering,20
sempeo209.pdf,installing aircraft mechanical fasteners,performing engineering operations suite 2,engineering,20
sempeo210.pdf,producing aircraft detail assemblies,performing engineering operations suite 2,engineering,20
sempeo211.pdf,preparing and using lathes for turning operations,performing engineering operations suite 2,engineering,20
sempeo212.pdf,preparing and using milling machines,performing engineering operations suite 2,engineering,20
sempeo213.pdf,preparing and using grinding machines,performing engineering operations suite 2,engineering,20
sempeo214.pdf,preparing and proving cnc machine tool programs,performing engineering operations suite 2,engineering,20
sempeo218.pdf,preparing and using industrial robots,performing engineering operations suite 2,engineering,20
sempeo219.pdf,maintaining mechanical devices and equipment,performing engineering operations suite 2,engineering,20
sempeo220.pdf,assembling and testing fluid power systems,performing engineering operations suite 2,engineering,20
sempeo221.pdf,maintaining fluid power equipment,performing engineering operations suite 2,engineering,20
sempeo223.pdf,producing platework components and assemblies,performing engineering operations suite 2,engineering,20
sempeo224.pdf,cutting and shaping materials using thermal cutting equipment,performing engineering operations suite 2,engineering,20
sempeo225.pdf,preparing and proving cnc fabrication machine tool programs,performing engineering operations suite 2,engineering,20
sempeo226.pdf,preparing and using cnc fabrication machinery,performing engineering operations suite 2,engineering,20
sempeo231.pdf,preparing and using manual flame brazing and braze  welding equipment,performing engineering operations suite 2,engineering,20
sempeo232.pdf,producing electrical or electronic engineering drawings using a cad system,performing engineering operations suite 2,engineering,20
sempeo233.pdf,wiring and testing electrical equipment and circuits,performing engineering operations suite 2,engineering,20
sempeo234.pdf,forming and assembling electrical cable enclosure and support systems,performing engineering operations suite 2,engineering,20
sempeo235.pdf,"assembling, wiring and testing electrical panels/components mounted in enclosures",performing engineering operations suite 2,engineering,20
sempeo236.pdf,assembling and testing electronic circuits,performing engineering operations suite 2,engineering,20
sempeo237.pdf,maintaining electrical equipment/systems,performing engineering operations suite 2,engineering,20
sempeo238.pdf,maintaining electronic equipment/systems,performing engineering operations suite 2,engineering,20
sempeo239.pdf,maintaining and testing process instrumentation and control devices,performing engineering operations suite 2,engineering,20
sempeo240.pdf,wiring and testing programmable controller based systems,performing engineering operations suite 2,engineering,20
sempeo241.pdf,"using wood for pattern, modelmaking and other engineering applications",performing engineering operations suite 2,engineering,20
sempeo242.pdf,"assembling pattern, model and engineering woodwork components",performing engineering operations suite 2,engineering,20
sempeo243.pdf,producing composite mouldings using wet lay-up techniques,performing engineering operations suite 2,engineering,14
sempeo244.pdf,producing composite mouldings using pre-preg techniques,performing engineering operations suite 2,engineering,20
sempeo252.pdf,finishing surfaces by applying coatings or coverings,performing engineering operations suite 2,engineering,20
sempeo261.pdf,producing cad models (drawings) using a cad system,performing engineering operations suite 2,engineering,20
sempeo262.pdf,producing engineering project plans,performing engineering operations suite 2,engineering,20
sempeo263.pdf,using computer software packages to assist with engineering activities,performing engineering operations suite 2,engineering,20
sempeo264.pdf,conducting business improvement activities,performing engineering operations suite 2,engineering,20
sempeo265.pdf,"general machining, fitting and assembly applications",performing engineering operations suite 2,engineering,20
sempeo267.pdf,general electrical and electronic engineering applications,performing engineering operations suite 2,engineering,20
sempeo268.pdf,general maintenance engineering applications,performing engineering operations suite 2,engineering,20
sempeo269.pdf,joining public service vehicle components by mechanical processes,performing engineering operations suite 2,engineering,20
group 1075,rectify electrical faults in bus/coach systems and components;rectify mechanical faults in bus/coach systems and components,bus and coach engineering and maintenance,engineering,3
group 1076,carry out scheduled electrical maintenance on buses/coaches;carry out scheduled body maintenance on buses / coaches;carry out scheduled mechanical maintenance on buses/coaches,bus and coach engineering and maintenance,engineering,3
group 1077,diagnose mechanical faults in bus/coach systems and components;diagnose electrical faults in bus/coach systems and components;recondition electrical components in buses/coaches,bus and coach engineering and maintenance,engineering,3
group 1078,repair mechanical/electrical faults in ancillary systems and components in buses/coaches;repair electrical faults in bus/coach systems and components,bus and coach engineering and maintenance,engineering,3
group 1107,plan for further professional development in the rail engineering industry,rail engineering,engineering,8
group 1108,carry out maintenance on electrification and plant assets;assist in preventative and corrective maintenance of traction cabling systems;carry out preventative and corrective maintenance of traction cabling systems ;carry out maintenance on electrification and plant equipment and components;carry out installation of electrification and plant equipment and components,rail engineering,engineering,6
group 1109,restore the contact systems to operational condition in the rail engineering industry ;establish the operational condition of electrification and plant assets,rail engineering,engineering,6
group 1114,establish information for signal engineering testing;establish information for telecoms engineering testing;establish information for signal engineering installation;establish information for telecoms engineering installation,rail engineering,engineering,8
group 1115,determine requirements for the safe access to work locations for telecoms engineering;determine requirements for safe access to work locations for signal engineering,rail engineering,engineering,8
group 1116,allocate and monitor resources for signal engineering activities;allocate and monitor resources for telecoms engineering activities,rail engineering,engineering,8
group 1117,reinstate the work area after telecoms engineering activities;reinstate the work area after signal engineering activities,rail engineering,engineering,8
group 1119,conduct functional testing of newly installed signalling systems;conduct maintenance testing of signalling assets,rail engineering,engineering,8
group 1121,transfer responsibility of telecoms assets;transfer responsibility of signalling assets,rail engineering,engineering,8
group 1122,contribute to technical leadership of telecoms engineering activities;contribute to technical leadership of signal engineering activities,rail engineering,engineering,8
group 1123,organise local signal engineering activities;organise local telecoms engineering activities,rail engineering,engineering,8
group 1124,carry out planned maintenance of telecoms assets;establish compliance with specifications for newly installed telecoms assets;establish compliance with specifications for maintained telecoms assets,rail engineering,engineering,8
group 1237,determine the requirements for engineering activities,engineering and manufacture suite 4,engineering,10
